timestamp,step,scenario,mode,cpu_util,memory_util,queue_norm,latency_norm,req_rate_norm,threat_level,freq_dev_norm,renewable_norm,ev_demand_norm,predicted_load,legit_incoming,atk_incoming,total_incoming,rl_action_idx,rl_rate_limit,rl_accepted,rl_rejected,rl_rej_legit,rl_rejection_rate,rl_reward,rl_legit_term,rl_overload_term,rl_latency_term,rl_security_term,q_max,epsilon,train_loss,static_rate_limit,static_accepted,static_rejected,static_rej_legit,static_rej_rate,static_reward
2024-01-01 01:40:41,6041,GRID_EMERGENCY,Evaluation,0.965,0.755,0.23,1.0,0.177,0.697,0.73,0.681,0.57,0.547,601,550,1151,2,500,500,651,101,0.5656,-0.0725,0.2496,-0.2883,-0.15,0.1162,5.0634,0.05,0.004389,500,500,651,101,0.5656,-0.0725
2024-01-01 01:40:42,6042,GRID_EMERGENCY,Evaluation,0.935,0.721,0.262,1.0,0.202,0.622,0.956,0.873,0.557,0.553,803,507,1310,2,500,500,810,303,0.6183,-0.0958,0.1868,-0.2362,-0.15,0.1036,5.1127,0.05,0.003757,500,500,810,303,0.6183,-0.0958
2024-01-01 01:40:43,6043,GRID_EMERGENCY,Evaluation,0.984,0.792,0.31,1.0,0.238,0.54,0.862,0.639,0.49,0.552,756,794,1550,4,1000,1000,550,0,0.3548,-0.0999,0.3,-0.322,-0.15,0.072,5.0438,0.05,0.003745,500,500,1050,256,0.6774,-0.1836
2024-01-01 01:40:44,6044,GRID_EMERGENCY,Evaluation,0.886,0.644,0.225,1.0,0.173,0.638,0.809,0.651,0.365,0.538,623,504,1127,2,500,500,627,123,0.5563,0.0473,0.2408,-0.1498,-0.15,0.1063,4.924,0.05,0.004942,500,500,627,123,0.5563,0.0473
2024-01-01 01:40:45,6045,GRID_EMERGENCY,Evaluation,0.892,0.681,0.226,1.0,0.174,0.624,0.54,0.679,0.33,0.537,534,598,1132,2,500,500,632,34,0.5583,0.0738,0.2809,-0.1611,-0.15,0.104,5.0721,0.05,0.005258,500,500,632,34,0.5583,0.0738
2024-01-01 01:40:46,6046,GRID_EMERGENCY,Evaluation,0.99,0.712,0.265,1.0,0.204,0.567,0.931,0.623,0.473,0.547,750,574,1324,7,3000,1324,0,0,0.0,-0.1832,0.3,-0.3332,-0.15,0.0,4.9518,0.05,0.00486,500,500,824,250,0.6224,-0.1887
2024-01-01 01:40:47,6047,GRID_EMERGENCY,Evaluation,0.943,0.707,0.236,1.0,0.182,0.78,0.815,0.733,0.38,0.542,623,558,1181,5,1500,1181,0,0,0.0,-0.0214,0.3,-0.2494,-0.15,0.078,4.9943,0.05,0.004087,500,500,681,123,0.5766,-0.0286
2024-01-01 01:40:48,6048,GRID_EMERGENCY,Evaluation,0.912,0.72,0.222,1.0,0.171,0.501,0.785,0.616,0.356,0.538,562,549,1111,2,500,500,611,62,0.55,0.0045,0.2669,-0.1959,-0.15,0.0835,5.148,0.05,0.00582,500,500,611,62,0.55,0.0045
2024-01-01 01:40:49,6049,GRID_EMERGENCY,Evaluation,0.871,0.69,0.215,1.0,0.165,0.496,0.827,0.655,0.53,0.547,610,463,1073,4,1000,1000,73,0,0.068,0.0923,0.3,-0.1239,-0.15,0.0662,5.0752,0.05,0.003644,500,500,573,110,0.534,0.0547
2024-01-01 01:40:50,6050,GRID_EMERGENCY,Evaluation,0.959,0.73,0.243,1.0,0.187,0.665,0.796,0.805,0.47,0.548,628,589,1217,2,500,500,717,128,0.5892,-0.0787,0.2389,-0.2783,-0.15,0.1108,5.1087,0.05,0.004385,500,500,717,128,0.5892,-0.0786
2024-01-01 01:40:51,6051,GRID_EMERGENCY,Evaluation,0.88,0.659,0.198,1.0,0.153,0.625,0.646,0.793,0.56,0.548,621,371,992,2,500,500,492,121,0.496,0.0555,0.2415,-0.1402,-0.15,0.1042,5.107,0.05,0.005654,500,500,492,121,0.496,0.0555
2024-01-01 01:40:52,6052,GRID_EMERGENCY,Evaluation,0.961,0.789,0.189,1.0,0.145,0.549,0.835,0.572,0.44,0.538,527,416,943,2,500,500,443,27,0.4698,-0.0548,0.2846,-0.281,-0.15,0.0916,5.2662,0.05,0.004626,500,500,443,27,0.4698,-0.0548
2024-01-01 01:40:53,6053,GRID_EMERGENCY,Evaluation,0.936,0.733,0.236,1.0,0.181,0.562,0.435,0.663,0.462,0.545,603,575,1178,2,500,500,678,103,0.5756,-0.0464,0.2488,-0.2388,-0.15,0.0936,5.1406,0.05,0.004375,500,500,678,103,0.5756,-0.0464
2024-01-01 01:40:54,6054,GRID_EMERGENCY,Evaluation,0.916,0.674,0.2,1.0,0.154,0.58,0.837,0.709,0.436,0.541,602,399,1001,2,500,500,501,102,0.5005,-0.007,0.2492,-0.2029,-0.15,0.0967,5.091,0.05,0.004289,500,500,501,102,0.5005,-0.007
2024-01-01 01:40:55,6055,GRID_EMERGENCY,Evaluation,0.921,0.683,0.211,1.0,0.162,0.565,0.762,0.716,0.423,0.541,633,421,1054,2,500,500,554,133,0.5256,-0.0301,0.237,-0.2112,-0.15,0.0941,5.1181,0.05,0.00483,500,500,554,133,0.5256,-0.0301
2024-01-01 01:40:56,6056,GRID_EMERGENCY,Evaluation,0.883,0.653,0.225,1.0,0.173,0.673,0.717,0.623,0.558,0.549,567,560,1127,2,500,500,627,67,0.5563,0.082,0.2646,-0.1448,-0.15,0.1122,4.8607,0.05,0.004269,500,500,627,67,0.5563,0.082
2024-01-01 01:40:57,6057,GRID_EMERGENCY,Evaluation,0.878,0.679,0.202,1.0,0.156,0.55,0.665,0.938,0.581,0.551,583,429,1012,1,250,250,762,333,0.753,-0.0564,0.1286,-0.1359,-0.15,0.1009,5.2838,0.05,0.004797,500,500,512,83,0.5059,0.0631
2024-01-01 01:40:58,6058,GRID_EMERGENCY,Evaluation,0.89,0.698,0.193,1.0,0.148,0.57,0.654,0.83,0.443,0.541,521,444,965,2,500,500,465,21,0.4819,0.0763,0.2879,-0.1566,-0.15,0.095,5.304,0.05,0.004292,500,500,465,21,0.4819,0.0763
2024-01-01 01:40:59,6059,GRID_EMERGENCY,Evaluation,0.953,0.764,0.261,1.0,0.201,0.564,0.734,0.814,0.654,0.558,593,713,1306,4,1000,1000,306,0,0.2343,-0.043,0.3,-0.2682,-0.15,0.0752,5.2204,0.05,0.004577,500,500,806,93,0.6172,-0.0712
2024-01-01 01:41:00,6060,GRID_EMERGENCY,Evaluation,0.919,0.711,0.207,1.0,0.16,0.596,0.636,0.736,0.506,0.544,539,498,1037,2,500,500,537,39,0.5178,0.02,0.2783,-0.2076,-0.15,0.0993,5.1853,0.05,0.005021,500,500,537,39,0.5178,0.02
2024-01-01 01:41:01,6061,GRID_EMERGENCY,Evaluation,0.961,0.717,0.263,1.0,0.202,0.73,0.813,0.871,0.438,0.548,795,521,1316,7,3000,1316,0,0,0.0,-0.1309,0.3,-0.2809,-0.15,0.0,5.0434,0.05,0.004722,500,500,816,295,0.6201,-0.1205
2024-01-01 01:41:02,6062,GRID_EMERGENCY,Evaluation,0.876,0.673,0.219,1.0,0.169,0.457,0.724,0.681,0.57,0.549,621,475,1096,2,500,500,596,121,0.5438,0.0351,0.2415,-0.1326,-0.15,0.0762,5.0675,0.05,0.004921,500,500,596,121,0.5438,0.0351
2024-01-01 01:41:03,6063,GRID_EMERGENCY,Evaluation,0.885,0.685,0.221,1.0,0.17,0.705,0.754,0.769,0.588,0.55,659,445,1104,2,500,500,604,159,0.5471,0.0468,0.2276,-0.1483,-0.15,0.1174,5.0146,0.05,0.006332,500,500,604,159,0.5471,0.0467
2024-01-01 01:41:04,6064,GRID_EMERGENCY,Evaluation,0.802,0.667,0.197,1.0,0.152,0.67,0.766,0.733,0.482,0.541,615,370,985,6,2000,985,0,0,0.0,0.1919,0.3,-0.0027,-0.15,0.0446,5.0873,0.05,0.006211,500,500,485,115,0.4924,0.2028
2024-01-01 01:41:05,6065,GRID_EMERGENCY,Evaluation,0.873,0.696,0.183,1.0,0.141,0.546,0.879,0.679,0.502,0.539,566,351,917,2,500,500,417,66,0.4547,0.0777,0.265,-0.1284,-0.15,0.0911,5.1379,0.05,0.006565,500,500,417,66,0.4547,0.0777
2024-01-01 01:41:06,6066,GRID_EMERGENCY,Evaluation,0.952,0.738,0.238,1.0,0.183,0.508,0.727,0.825,0.56,0.548,583,609,1192,4,1000,1000,192,0,0.1611,-0.0482,0.3,-0.266,-0.15,0.0678,5.219,0.05,0.004072,500,500,692,83,0.5805,-0.074
2024-01-01 01:41:07,6067,GRID_EMERGENCY,Evaluation,0.919,0.688,0.238,1.0,0.183,0.553,0.641,0.582,0.451,0.541,581,610,1191,2,500,500,691,81,0.5802,-0.0084,0.2582,-0.2088,-0.15,0.0922,4.9517,0.05,0.005416,500,500,691,81,0.5802,-0.0084
2024-01-01 01:41:08,6068,GRID_EMERGENCY,Evaluation,0.902,0.679,0.207,1.0,0.159,0.655,0.847,0.977,0.464,0.543,629,405,1034,7,3000,1034,0,0,0.0,-0.0285,0.3,-0.1785,-0.15,0.0,5.2057,0.05,0.004598,500,500,534,129,0.5164,0.0191
2024-01-01 01:41:09,6069,GRID_EMERGENCY,Evaluation,0.923,0.686,0.198,1.0,0.152,0.482,0.788,0.613,0.545,0.542,566,422,988,2,500,500,488,66,0.4939,-0.0204,0.265,-0.2157,-0.15,0.0803,5.0337,0.05,0.007322,500,500,488,66,0.4939,-0.0204
2024-01-01 01:41:10,6070,GRID_EMERGENCY,Evaluation,0.973,0.792,0.225,1.0,0.173,0.422,0.554,0.877,0.606,0.55,632,492,1124,4,1000,1000,124,0,0.1103,-0.0961,0.3,-0.3024,-0.15,0.0563,5.4953,0.05,0.004301,500,500,624,132,0.5552,-0.1447
2024-01-01 01:41:11,6071,GRID_EMERGENCY,Evaluation,0.931,0.655,0.235,1.0,0.181,0.532,0.789,0.795,0.561,0.549,619,555,1174,3,750,750,424,0,0.3612,0.0004,0.3,-0.2293,-0.15,0.0797,5.0044,0.05,0.004155,500,500,674,119,0.5741,-0.0484
2024-01-01 01:41:12,6072,GRID_EMERGENCY,Evaluation,0.962,0.684,0.217,1.0,0.167,0.667,0.614,0.856,0.425,0.541,638,449,1087,2,500,500,587,138,0.54,-0.0868,0.2351,-0.283,-0.15,0.1111,5.1038,0.05,0.004752,500,500,587,138,0.54,-0.0868
2024-01-01 01:41:13,6073,GRID_EMERGENCY,Evaluation,0.858,0.625,0.205,1.0,0.158,0.708,0.868,0.638,0.451,0.539,525,499,1024,7,3000,1024,0,0,0.0,0.0492,0.3,-0.1008,-0.15,0.0,4.874,0.05,0.005542,500,500,524,25,0.5117,0.1528
2024-01-01 01:41:14,6074,GRID_EMERGENCY,Evaluation,0.859,0.67,0.176,1.0,0.135,0.579,0.756,0.719,0.436,0.535,531,349,880,2,500,500,380,31,0.4318,0.1265,0.2825,-0.1026,-0.15,0.0966,5.142,0.05,0.005814,500,500,380,31,0.4318,0.1265
2024-01-01 01:41:15,6075,GRID_EMERGENCY,Evaluation,0.849,0.672,0.175,1.0,0.135,0.568,0.708,0.558,0.468,0.535,545,332,877,2,500,500,377,45,0.4299,0.1344,0.2752,-0.0855,-0.15,0.0946,5.0403,0.05,0.004309,500,500,377,45,0.4299,0.1343
2024-01-01 01:41:16,6076,GRID_EMERGENCY,Evaluation,0.88,0.635,0.222,1.0,0.17,0.569,0.728,0.689,0.484,0.541,557,551,1108,2,500,500,608,57,0.5487,0.0737,0.2693,-0.1405,-0.15,0.0949,4.9178,0.05,0.005894,500,500,608,57,0.5487,0.0737
2024-01-01 01:41:17,6077,GRID_EMERGENCY,Evaluation,0.932,0.667,0.212,1.0,0.163,0.706,1.0,0.57,0.497,0.539,616,445,1061,7,3000,1061,0,0,0.0,-0.0814,0.3,-0.2314,-0.15,0.0,4.8954,0.05,0.007611,500,500,561,116,0.5287,-0.0202
2024-01-01 01:41:18,6078,GRID_EMERGENCY,Evaluation,0.903,0.673,0.234,1.0,0.18,0.531,0.563,0.753,0.388,0.538,676,494,1170,2,500,500,670,176,0.5726,-0.0207,0.2219,-0.181,-0.15,0.0884,5.094,0.05,0.006423,500,500,670,176,0.5726,-0.0207
2024-01-01 01:41:19,6079,GRID_EMERGENCY,Evaluation,0.851,0.687,0.183,1.0,0.141,0.694,0.78,0.722,0.535,0.539,511,405,916,2,500,500,416,11,0.4541,0.1693,0.2935,-0.09,-0.15,0.1157,5.064,0.05,0.004951,500,500,416,11,0.4541,0.1692
2024-01-01 01:41:20,6080,GRID_EMERGENCY,Evaluation,0.888,0.698,0.215,1.0,0.166,0.624,0.791,0.887,0.51,0.542,518,559,1077,2,500,500,577,18,0.5357,0.09,0.2896,-0.1535,-0.15,0.1039,5.1642,0.05,0.005927,500,500,577,18,0.5357,0.09
2024-01-01 01:41:21,6081,GRID_EMERGENCY,Evaluation,0.909,0.71,0.162,1.0,0.124,0.593,0.873,0.815,0.523,0.536,511,297,808,3,750,750,58,0,0.0718,0.0488,0.3,-0.1902,-0.15,0.089,5.2585,0.05,0.005729,500,500,308,11,0.3812,0.0522
2024-01-01 01:41:22,6082,GRID_EMERGENCY,Evaluation,0.865,0.653,0.208,1.0,0.16,0.473,0.643,0.672,0.569,0.542,616,426,1042,2,500,500,542,116,0.5202,0.0587,0.2435,-0.1137,-0.15,0.0789,5.0212,0.05,0.003953,500,500,542,116,0.5202,0.0587
2024-01-01 01:41:23,6083,GRID_EMERGENCY,Evaluation,0.916,0.72,0.21,1.0,0.162,0.563,0.992,0.776,0.52,0.54,571,480,1051,3,750,750,301,0,0.2864,0.0312,0.3,-0.2032,-0.15,0.0844,5.161,0.05,0.004324,500,500,551,71,0.5243,0.0033
2024-01-01 01:41:24,6084,GRID_EMERGENCY,Evaluation,0.931,0.721,0.217,1.0,0.167,0.603,0.868,0.89,0.453,0.538,570,516,1086,2,500,500,586,70,0.5396,-0.0152,0.2632,-0.2289,-0.15,0.1005,5.1966,0.05,0.004098,500,500,586,70,0.5396,-0.0152
2024-01-01 01:41:25,6085,GRID_EMERGENCY,Evaluation,0.934,0.688,0.267,1.0,0.205,0.682,0.684,0.584,0.551,0.546,677,656,1333,4,1000,1000,333,0,0.2498,0.006,0.3,-0.2349,-0.15,0.0909,4.7493,0.05,0.005407,500,500,833,177,0.6249,-0.0496
2024-01-01 01:41:26,6086,GRID_EMERGENCY,Evaluation,0.876,0.71,0.225,1.0,0.173,0.579,0.747,0.628,0.47,0.538,658,466,1124,2,500,500,624,158,0.5552,0.041,0.228,-0.1335,-0.15,0.0966,5.0195,0.05,0.004116,500,500,624,158,0.5552,0.0411
2024-01-01 01:41:27,6087,GRID_EMERGENCY,Evaluation,0.973,0.743,0.245,1.0,0.188,0.574,0.598,0.945,0.432,0.541,604,619,1223,2,500,500,723,104,0.5912,-0.1088,0.2483,-0.3028,-0.15,0.0956,5.2665,0.05,0.005209,500,500,723,104,0.5912,-0.1089
2024-01-01 01:41:28,6088,GRID_EMERGENCY,Evaluation,0.884,0.714,0.195,1.0,0.15,0.534,1.0,0.752,0.674,0.547,594,383,977,3,750,750,227,0,0.2323,0.0824,0.3,-0.1477,-0.15,0.08,5.2364,0.05,0.003959,500,500,477,94,0.4882,0.0437
2024-01-01 01:41:29,6089,GRID_EMERGENCY,Evaluation,1.0,0.743,0.265,1.0,0.204,0.522,0.677,0.803,0.509,0.546,602,722,1324,4,1000,1000,324,0,0.2447,-0.1305,0.3,-0.35,-0.15,0.0695,5.1541,0.05,0.005578,500,500,824,102,0.6224,-0.1639
2024-01-01 01:41:30,6090,GRID_EMERGENCY,Evaluation,0.864,0.666,0.203,1.0,0.156,0.47,0.593,0.389,0.493,0.536,625,392,1017,2,500,500,517,125,0.5084,0.0557,0.24,-0.1127,-0.15,0.0784,4.8892,0.05,0.004386,500,500,517,125,0.5084,0.0557
2024-01-01 01:41:31,6091,GRID_EMERGENCY,Evaluation,0.957,0.799,0.218,1.0,0.168,0.442,0.678,0.894,0.466,0.541,524,568,1092,2,500,500,592,24,0.5421,-0.0649,0.2863,-0.2748,-0.15,0.0737,5.4931,0.05,0.003935,500,500,592,24,0.5421,-0.0648
2024-01-01 01:41:32,6092,GRID_EMERGENCY,Evaluation,0.835,0.724,0.166,1.0,0.128,0.629,0.806,0.797,0.611,0.542,546,283,829,2,500,500,329,46,0.3969,0.1683,0.2747,-0.0613,-0.15,0.1049,5.2376,0.05,0.004292,500,500,329,46,0.3969,0.1683
2024-01-01 01:41:33,6093,GRID_EMERGENCY,Evaluation,0.918,0.697,0.224,1.0,0.173,0.523,0.616,0.741,0.423,0.537,629,493,1122,2,500,500,622,129,0.5544,-0.0305,0.2385,-0.2061,-0.15,0.0871,5.1374,0.05,0.005284,500,500,622,129,0.5544,-0.0305
2024-01-01 01:41:34,6094,GRID_EMERGENCY,Evaluation,0.834,0.627,0.128,1.0,0.098,0.684,0.895,0.464,0.533,0.53,456,183,639,7,3000,639,0,0,0.0,0.0899,0.3,-0.0601,-0.15,0.0,4.8767,0.05,0.004721,500,500,139,0,0.2175,0.2039
2024-01-01 01:41:35,6095,GRID_EMERGENCY,Evaluation,0.971,0.781,0.259,1.0,0.199,0.774,0.88,0.637,0.501,0.542,691,605,1296,7,3000,1296,0,0,0.0,-0.1488,0.3,-0.2988,-0.15,0.0,4.919,0.05,0.004744,500,500,796,191,0.6142,-0.1026
2024-01-01 01:41:36,6096,GRID_EMERGENCY,Evaluation,0.866,0.643,0.177,1.0,0.136,0.687,0.785,0.633,0.562,0.537,549,334,883,2,500,500,383,49,0.4337,0.1216,0.2732,-0.1162,-0.15,0.1146,4.8901,0.05,0.004891,500,500,383,49,0.4337,0.1216
2024-01-01 01:41:37,6097,GRID_EMERGENCY,Evaluation,0.94,0.75,0.19,1.0,0.146,0.589,0.563,0.753,0.445,0.533,434,514,948,2,500,500,448,0,0.4726,0.003,0.3,-0.2452,-0.15,0.0982,5.2806,0.05,0.002909,500,500,448,0,0.4726,0.003
2024-01-01 01:41:38,6098,GRID_EMERGENCY,Evaluation,0.899,0.749,0.169,1.0,0.13,0.537,0.905,0.738,0.525,0.535,400,444,844,3,750,750,94,0,0.1114,0.0567,0.3,-0.1738,-0.15,0.0805,5.2751,0.05,0.004195,500,500,344,0,0.4076,0.0657
2024-01-01 01:41:39,6099,GRID_EMERGENCY,Evaluation,0.95,0.726,0.223,1.0,0.172,0.643,0.756,0.799,0.455,0.537,643,472,1115,2,500,500,615,143,0.5516,-0.0722,0.2333,-0.2627,-0.15,0.1072,5.1181,0.05,0.003962,500,500,615,143,0.5516,-0.0722
2024-01-01 01:41:40,6100,GRID_EMERGENCY,Evaluation,0.905,0.748,0.195,1.0,0.15,0.645,0.738,0.485,0.401,0.529,504,472,976,2,500,500,476,4,0.4877,0.0705,0.2976,-0.1845,-0.15,0.1074,5.0293,0.05,0.004818,500,500,476,4,0.4877,0.0705
2024-01-01 01:41:41,6101,GRID_EMERGENCY,Evaluation,0.958,0.749,0.233,1.0,0.179,0.601,0.849,0.69,0.468,0.539,560,605,1165,2,500,500,665,60,0.5708,-0.0579,0.2679,-0.2759,-0.15,0.1002,5.0524,0.05,0.006166,500,500,665,60,0.5708,-0.0578
2024-01-01 01:41:42,6102,GRID_EMERGENCY,Evaluation,0.821,0.672,0.169,1.0,0.13,0.446,0.684,0.752,0.367,0.528,510,333,843,2,500,500,343,10,0.4069,0.1825,0.2941,-0.036,-0.15,0.0744,5.3092,0.05,0.004506,500,500,343,10,0.4069,0.1825
2024-01-01 01:41:43,6103,GRID_EMERGENCY,Evaluation,0.91,0.72,0.2,1.0,0.154,0.639,0.875,0.67,0.481,0.535,687,315,1002,2,500,500,502,187,0.501,-0.0183,0.2183,-0.1932,-0.15,0.1065,5.0404,0.05,0.004569,500,500,502,187,0.501,-0.0184
2024-01-01 01:41:44,6104,GRID_EMERGENCY,Evaluation,0.952,0.703,0.236,1.0,0.181,0.537,0.706,0.642,0.463,0.538,657,521,1178,2,500,500,678,157,0.5756,-0.0989,0.2283,-0.2668,-0.15,0.0896,4.9819,0.05,0.004364,500,500,678,157,0.5756,-0.0989
2024-01-01 01:41:45,6105,GRID_EMERGENCY,Evaluation,0.886,0.653,0.208,1.0,0.16,0.684,0.814,0.535,0.511,0.537,520,520,1040,2,500,500,540,20,0.5192,0.1021,0.2885,-0.1503,-0.15,0.1139,4.7673,0.05,0.004197,500,500,540,20,0.5192,0.1021
2024-01-01 01:41:46,6106,GRID_EMERGENCY,Evaluation,0.932,0.707,0.205,1.0,0.158,0.746,0.796,0.697,0.487,0.537,500,524,1024,2,500,500,524,0,0.5117,0.0429,0.3,-0.2314,-0.15,0.1243,4.9589,0.05,0.004477,500,500,524,0,0.5117,0.0429
2024-01-01 01:41:47,6107,GRID_EMERGENCY,Evaluation,0.858,0.655,0.187,1.0,0.144,0.689,0.702,0.776,0.551,0.539,525,410,935,2,500,500,435,25,0.4652,0.1485,0.2857,-0.1021,-0.15,0.1149,5.0113,0.05,0.004406,500,500,435,25,0.4652,0.1485
2024-01-01 01:41:48,6108,GRID_EMERGENCY,Evaluation,0.922,0.687,0.219,1.0,0.168,0.646,0.881,0.716,0.454,0.536,611,482,1093,7,3000,1093,0,0,0.0,-0.0637,0.3,-0.2137,-0.15,0.0,4.9702,0.05,0.003702,500,500,593,111,0.5425,-0.0105
2024-01-01 01:41:49,6109,GRID_EMERGENCY,Evaluation,0.879,0.678,0.204,1.0,0.157,0.56,0.721,0.793,0.43,0.534,600,418,1018,2,500,500,518,100,0.5088,0.0544,0.25,-0.1388,-0.15,0.0933,5.1381,0.05,0.004723,500,500,518,100,0.5088,0.0545
2024-01-01 01:41:50,6110,GRID_EMERGENCY,Evaluation,0.934,0.676,0.237,1.0,0.182,0.671,0.899,0.736,0.436,0.537,658,526,1184,3,750,750,434,0,0.3666,0.0154,0.3,-0.2353,-0.15,0.1007,4.9281,0.05,0.004449,500,500,684,158,0.5777,-0.0454
2024-01-01 01:41:51,6111,GRID_EMERGENCY,Evaluation,0.895,0.665,0.214,1.0,0.165,0.592,0.714,0.743,0.49,0.538,560,511,1071,2,500,500,571,60,0.5331,0.0497,0.2679,-0.1667,-0.15,0.0986,4.9992,0.05,0.005177,500,500,571,60,0.5331,0.0498
2024-01-01 01:41:52,6112,GRID_EMERGENCY,Evaluation,0.919,0.72,0.236,1.0,0.182,0.729,0.569,0.783,0.591,0.545,503,679,1182,2,500,500,682,3,0.577,0.0617,0.2982,-0.2079,-0.15,0.1215,4.9674,0.05,0.00563,500,500,682,3,0.577,0.0618
2024-01-01 01:41:53,6113,GRID_EMERGENCY,Evaluation,0.949,0.654,0.222,1.0,0.171,0.701,0.743,0.688,0.552,0.541,654,455,1109,2,500,500,609,154,0.5491,-0.0642,0.2294,-0.2604,-0.15,0.1169,4.8068,0.05,0.004982,500,500,609,154,0.5491,-0.0641
2024-01-01 01:41:54,6114,GRID_EMERGENCY,Evaluation,0.939,0.696,0.212,1.0,0.163,0.468,0.715,1.0,0.394,0.536,627,433,1060,2,500,500,560,127,0.5283,-0.0753,0.2392,-0.2425,-0.15,0.078,5.3564,0.05,0.004376,500,500,560,127,0.5283,-0.0753
2024-01-01 01:41:55,6115,GRID_EMERGENCY,Evaluation,0.887,0.67,0.182,1.0,0.14,0.443,0.673,0.611,0.488,0.534,551,357,908,2,500,500,408,51,0.4493,0.0444,0.2722,-0.1517,-0.15,0.0739,5.0898,0.05,0.004063,500,500,408,51,0.4493,0.0444
2024-01-01 01:41:56,6116,GRID_EMERGENCY,Evaluation,0.901,0.666,0.206,1.0,0.158,0.383,0.77,0.945,0.564,0.543,546,484,1030,3,750,750,280,0,0.2718,0.031,0.3,-0.1764,-0.15,0.0575,5.3519,0.05,0.004728,500,500,530,46,0.5146,0.0121
2024-01-01 01:41:57,6117,GRID_EMERGENCY,Evaluation,0.898,0.697,0.204,1.0,0.157,0.535,1.0,0.708,0.536,0.539,587,432,1019,3,750,750,269,0,0.264,0.0593,0.3,-0.171,-0.15,0.0803,5.0816,0.05,0.004315,500,500,519,87,0.5093,0.0237
2024-01-01 01:41:58,6118,GRID_EMERGENCY,Evaluation,0.933,0.7,0.243,1.0,0.187,0.459,0.807,0.709,0.53,0.542,713,504,1217,4,1000,1000,217,0,0.1783,-0.0223,0.3,-0.2335,-0.15,0.0612,5.0094,0.05,0.005743,500,500,717,213,0.5892,-0.0966
2024-01-01 01:41:59,6119,GRID_EMERGENCY,Evaluation,0.923,0.697,0.212,1.0,0.163,0.608,0.695,0.629,0.327,0.529,748,314,1062,2,500,500,562,248,0.5292,-0.0637,0.2005,-0.2156,-0.15,0.1014,5.0159,0.05,0.004147,500,500,562,248,0.5292,-0.0637
2024-01-01 01:42:00,6120,GRID_EMERGENCY,Evaluation,0.949,0.763,0.23,1.0,0.177,0.552,0.6,0.629,0.617,0.545,696,456,1152,4,1000,1000,152,0,0.1319,-0.0367,0.3,-0.2603,-0.15,0.0736,5.0884,0.05,0.005036,500,500,652,196,0.566,-0.1028
2024-01-01 01:42:01,6121,GRID_EMERGENCY,Evaluation,0.876,0.7,0.246,1.0,0.19,0.658,0.95,0.76,0.5,0.543,628,604,1232,7,3000,1232,0,0,0.0,0.0174,0.3,-0.1326,-0.15,0.0,4.9593,0.05,0.00362,500,500,732,128,0.5942,0.066
2024-01-01 01:42:02,6122,GRID_EMERGENCY,Evaluation,0.96,0.769,0.222,1.0,0.171,0.597,0.569,0.559,0.541,0.54,691,420,1111,2,500,500,611,191,0.55,-0.1138,0.2171,-0.2803,-0.15,0.0994,5.0442,0.05,0.004612,500,500,611,191,0.55,-0.1138
2024-01-01 01:42:03,6123,GRID_EMERGENCY,Evaluation,0.941,0.728,0.245,1.0,0.188,0.69,0.602,0.406,0.461,0.538,763,460,1223,2,500,500,723,263,0.5912,-0.0852,0.1966,-0.2467,-0.15,0.115,4.7482,0.05,0.004926,500,500,723,263,0.5912,-0.0851
2024-01-01 01:42:04,6124,GRID_EMERGENCY,Evaluation,1.0,0.735,0.26,1.0,0.2,0.674,0.668,0.469,0.414,0.538,628,674,1302,5,1500,1302,0,0,0.0,-0.1326,0.3,-0.35,-0.15,0.0674,4.7547,0.05,0.005223,500,500,802,128,0.616,-0.1488
2024-01-01 01:42:05,6125,GRID_EMERGENCY,Evaluation,0.963,0.756,0.229,1.0,0.176,0.591,0.68,0.943,0.424,0.541,651,494,1145,2,500,500,645,151,0.5633,-0.1056,0.2304,-0.2846,-0.15,0.0986,5.3114,0.05,0.004565,500,500,645,151,0.5633,-0.1056
2024-01-01 01:42:06,6126,GRID_EMERGENCY,Evaluation,0.898,0.707,0.188,1.0,0.145,0.485,0.667,0.757,0.571,0.543,590,352,942,2,500,500,442,90,0.4692,0.0139,0.2542,-0.1712,-0.15,0.0809,5.2072,0.05,0.004784,500,500,442,90,0.4692,0.0139
2024-01-01 01:42:07,6127,GRID_EMERGENCY,Evaluation,0.815,0.662,0.142,1.0,0.109,0.445,0.871,0.519,0.499,0.532,432,279,711,3,750,711,0,0,0.0,0.1907,0.3,-0.0261,-0.15,0.0668,5.0807,0.05,0.004265,500,500,211,0,0.2968,0.1981
2024-01-01 01:42:08,6128,GRID_EMERGENCY,Evaluation,0.89,0.701,0.216,1.0,0.166,0.671,0.936,0.846,0.471,0.54,620,460,1080,7,3000,1080,0,0,0.0,-0.0076,0.3,-0.1576,-0.15,0.0,5.0897,0.05,0.00435,500,500,580,120,0.537,0.0461
2024-01-01 01:42:09,6129,GRID_EMERGENCY,Evaluation,0.907,0.705,0.236,1.0,0.181,0.678,0.853,0.847,0.395,0.538,595,583,1178,2,500,500,678,95,0.5756,0.0284,0.2521,-0.1867,-0.15,0.1131,5.0529,0.05,0.004076,500,500,678,95,0.5756,0.0285
