timestamp,step,scenario,cpu_pct,memory_pct,latency_ms,queue_depth,incoming_req,rate_limit,observed_load,error,p_term,i_term,d_term,integral,accepted_req,rejected_req,rejection_rate
2024-01-01 01:03:29,3809,Grid Emergency,79.46,57.1,250.1,720,2133,100.0,0.6539,-0.0539,-80.865,-1000.0,41.3805,-100.0,100,2033,0.9531
2024-01-01 01:03:30,3810,Grid Emergency,75.8,64.48,351.41,633,2256,100.0,0.6972,-0.0972,-145.7325,-1000.0,-12.9735,-100.0,100,2156,0.9557
2024-01-01 01:03:31,3811,Grid Emergency,74.14,72.81,363.19,674,1934,100.0,0.7242,-0.1242,-186.315,-1000.0,-8.1165,-100.0,100,1834,0.9483
2024-01-01 01:03:32,3812,Grid Emergency,55.12,51.85,302.08,709,1828,100.0,0.5799,0.0201,30.0975,-999.7994,43.2825,-99.9799,100,1728,0.9453
2024-01-01 01:03:33,3813,Grid Emergency,63.29,80.19,349.41,593,1989,100.0,0.6856,-0.0856,-128.4675,-1000.0,-31.713,-100.0,100,1889,0.9497
2024-01-01 01:03:34,3814,Grid Emergency,76.06,62.99,273.61,686,2372,100.0,0.6634,-0.0634,-95.085,-1000.0,6.6765,-100.0,100,2272,0.9578
2024-01-01 01:03:35,3815,Grid Emergency,83.81,62.12,330.72,719,1847,100.0,0.7218,-0.1218,-182.7675,-1000.0,-17.5365,-100.0,100,1747,0.9459
2024-01-01 01:03:36,3816,Grid Emergency,69.03,57.89,362.34,875,1997,100.0,0.6987,-0.0987,-148.125,-1000.0,6.9285,-100.0,100,1897,0.9499
2024-01-01 01:03:37,3817,Grid Emergency,65.51,76.44,364.73,608,2062,100.0,0.6939,-0.0939,-140.925,-1000.0,1.44,-100.0,100,1962,0.9515
2024-01-01 01:03:38,3818,Grid Emergency,71.41,61.83,327.37,650,1964,100.0,0.6657,-0.0657,-98.5425,-1000.0,8.4765,-100.0,100,1864,0.9491
2024-01-01 01:03:39,3819,Grid Emergency,70.99,56.09,217.46,811,1914,100.0,0.6191,-0.0191,-28.605,-1000.0,13.9875,-100.0,100,1814,0.9478
2024-01-01 01:03:40,3820,Grid Emergency,93.35,83.77,287.21,953,2334,100.0,0.8227,-0.2227,-334.0575,-1000.0,-61.0905,-100.0,100,2234,0.9572
2024-01-01 01:03:41,3821,Grid Emergency,65.55,47.35,340.97,723,2207,100.0,0.6267,-0.0267,-40.1025,-1000.0,58.791,-100.0,100,2107,0.9547
2024-01-01 01:03:42,3822,Grid Emergency,69.71,58.85,290.78,790,2011,100.0,0.655,-0.055,-82.5,-1000.0,-8.4795,-100.0,100,1911,0.9503
2024-01-01 01:03:43,3823,Grid Emergency,68.4,55.84,314.1,608,2329,100.0,0.6272,-0.0272,-40.875,-1000.0,8.325,-100.0,100,2229,0.9571
2024-01-01 01:03:44,3824,Grid Emergency,64.66,65.63,407.38,689,1989,100.0,0.6974,-0.0974,-146.1375,-1000.0,-21.0525,-100.0,100,1889,0.9497
2024-01-01 01:03:45,3825,Grid Emergency,77.86,53.72,366.29,819,2231,100.0,0.7128,-0.1128,-169.2075,-1000.0,-4.614,-100.0,100,2131,0.9552
2024-01-01 01:03:46,3826,Grid Emergency,38.23,65.92,252.72,832,2363,124.77,0.5498,0.0502,75.3525,-999.4977,48.912,-99.9498,124,2238,0.9471
2024-01-01 01:03:47,3827,Grid Emergency,75.88,58.38,377.24,693,2551,100.0,0.7041,-0.1041,-156.15,-1000.0,-46.3005,-100.0,100,2451,0.9608
2024-01-01 01:03:48,3828,Grid Emergency,74.65,72.05,289.29,860,2252,100.0,0.715,-0.115,-172.5675,-1000.0,-3.2835,-100.0,100,2152,0.9556
2024-01-01 01:03:49,3829,Grid Emergency,86.43,69.42,307.88,779,2460,100.0,0.7468,-0.1468,-220.2675,-1000.0,-9.54,-100.0,100,2360,0.9593
2024-01-01 01:03:50,3830,Grid Emergency,82.17,69.11,226.43,801,1740,100.0,0.6937,-0.0937,-140.6025,-1000.0,15.933,-100.0,100,1640,0.9425
2024-01-01 01:03:51,3831,Grid Emergency,72.35,67.07,246.2,757,2638,100.0,0.6575,-0.0575,-86.325,-1000.0,10.8555,-100.0,100,2538,0.9621
2024-01-01 01:03:52,3832,Grid Emergency,68.87,74.13,416.01,806,1938,100.0,0.7553,-0.1553,-232.9125,-1000.0,-29.3175,-100.0,100,1838,0.9484
2024-01-01 01:03:53,3833,Grid Emergency,74.37,71.85,374.52,841,1407,100.0,0.7533,-0.1533,-229.995,-1000.0,0.5835,-100.0,100,1307,0.9289
2024-01-01 01:03:54,3834,Grid Emergency,63.44,67.44,264.31,349,1918,100.0,0.5751,0.0249,37.2825,-999.7514,53.4555,-99.9751,100,1818,0.9479
2024-01-01 01:03:55,3835,Grid Emergency,71.96,63.8,265.14,724,2185,100.0,0.6525,-0.0525,-78.795,-1000.0,-23.2155,-100.0,100,2085,0.9542
2024-01-01 01:03:56,3836,Grid Emergency,67.31,78.97,312.6,632,1818,100.0,0.6841,-0.0841,-126.165,-1000.0,-9.474,-100.0,100,1718,0.945
2024-01-01 01:03:57,3837,Grid Emergency,69.87,76.91,272.93,779,2123,100.0,0.6901,-0.0901,-135.2025,-1000.0,-1.8075,-100.0,100,2023,0.9529
2024-01-01 01:03:58,3838,Grid Emergency,91.93,71.12,278.58,793,2292,100.0,0.7578,-0.1578,-236.6925,-1000.0,-20.298,-100.0,100,2192,0.9564
2024-01-01 01:03:59,3839,Grid Emergency,68.03,58.69,334.12,726,1720,100.0,0.6608,-0.0608,-91.185,-1000.0,29.1015,-100.0,100,1620,0.9419
2024-01-01 01:04:00,3840,Grid Emergency,74.55,62.9,241.8,684,2420,100.0,0.6417,-0.0417,-62.5125,-1000.0,5.7345,-100.0,100,2320,0.9587
2024-01-01 01:04:01,3841,Grid Emergency,84.08,75.57,322.12,779,2124,100.0,0.7611,-0.1611,-241.6725,-1000.0,-35.832,-100.0,100,2024,0.9529
2024-01-01 01:04:02,3842,Grid Emergency,60.95,60.76,282.68,860,2369,100.0,0.6356,-0.0356,-53.3475,-1000.0,37.665,-100.0,100,2269,0.9578
2024-01-01 01:04:03,3843,Grid Emergency,61.2,68.43,291.88,704,1965,100.0,0.6368,-0.0368,-55.2225,-1000.0,-0.375,-100.0,100,1865,0.9491
2024-01-01 01:04:04,3844,Grid Emergency,86.06,67.85,319.73,742,1843,100.0,0.742,-0.142,-213.0,-1000.0,-31.5555,-100.0,100,1743,0.9457
2024-01-01 01:04:05,3845,Grid Emergency,73.09,76.5,376.27,605,1720,100.0,0.7259,-0.126,-188.925,-1000.0,4.815,-100.0,100,1620,0.9419
2024-01-01 01:04:06,3846,Grid Emergency,72.62,76.87,326.18,788,1759,100.0,0.7276,-0.1276,-191.4525,-1000.0,-0.5055,-100.0,100,1659,0.9431
2024-01-01 01:04:07,3847,Grid Emergency,66.28,50.43,303.59,503,2433,100.0,0.5853,0.0147,22.05,-999.853,42.7005,-99.9853,100,2333,0.9589
2024-01-01 01:04:08,3848,Grid Emergency,87.55,69.13,241.93,757,2564,100.0,0.7138,-0.1138,-170.6475,-1000.0,-38.5395,-100.0,100,2464,0.961
2024-01-01 01:04:09,3849,Grid Emergency,76.76,77.48,288.17,632,2082,100.0,0.7012,-0.1012,-151.8675,-1000.0,3.756,-100.0,100,1982,0.952
2024-01-01 01:04:10,3850,Grid Emergency,52.73,86.11,316.28,806,1984,100.0,0.6789,-0.0789,-118.305,-1000.0,6.7125,-100.0,100,1884,0.9496
2024-01-01 01:04:11,3851,Grid Emergency,56.57,79.41,259.42,754,2210,100.0,0.6393,-0.0393,-58.995,-1000.0,11.862,-100.0,100,2110,0.9548
2024-01-01 01:04:12,3852,Grid Emergency,72.74,61.72,303.27,624,2302,100.0,0.6541,-0.0541,-81.1875,-1000.0,-4.4385,-100.0,100,2202,0.9566
2024-01-01 01:04:13,3853,Grid Emergency,77.72,67.83,284.42,930,1774,100.0,0.7233,-0.1233,-184.9575,-1000.0,-20.754,-100.0,100,1674,0.9436
2024-01-01 01:04:14,3854,Grid Emergency,56.55,67.34,298.39,829,2261,100.0,0.6398,-0.0398,-59.73,-1000.0,25.0455,-100.0,100,2161,0.9558
2024-01-01 01:04:15,3855,Grid Emergency,72.3,72.0,331.7,930,2163,100.0,0.7384,-0.1384,-207.6,-1000.0,-29.574,-100.0,100,2063,0.9538
2024-01-01 01:04:16,3856,Grid Emergency,65.19,69.59,192.16,716,2373,100.0,0.6056,-0.0056,-8.43,-1000.0,39.834,-100.0,100,2273,0.9579
2024-01-01 01:04:17,3857,Grid Emergency,78.02,70.39,339.22,830,2456,100.0,0.7432,-0.1432,-214.7325,-1000.0,-41.2605,-100.0,100,2356,0.9593
2024-01-01 01:04:18,3858,Grid Emergency,76.47,65.47,205.89,817,2228,100.0,0.6568,-0.0568,-85.2225,-1000.0,25.902,-100.0,100,2128,0.9551
2024-01-01 01:04:19,3859,Grid Emergency,73.53,62.5,353.43,694,2091,100.0,0.6944,-0.0944,-141.63,-1000.0,-11.2815,-100.0,100,1991,0.9522
2024-01-01 01:04:20,3860,Grid Emergency,71.44,71.6,258.31,776,1919,100.0,0.6746,-0.0746,-111.8925,-1000.0,5.9475,-100.0,100,1819,0.9479
2024-01-01 01:04:21,3861,Grid Emergency,65.14,75.08,265.22,808,2125,100.0,0.6695,-0.0695,-104.25,-1000.0,1.5285,-100.0,100,2025,0.9529
2024-01-01 01:04:22,3862,Grid Emergency,55.52,78.92,323.96,759,2351,100.0,0.6674,-0.0675,-101.175,-1000.0,0.615,-100.0,100,2251,0.9575
2024-01-01 01:04:23,3863,Grid Emergency,86.99,69.61,337.78,757,2014,100.0,0.7609,-0.1609,-241.395,-1000.0,-28.044,-100.0,100,1914,0.9503
2024-01-01 01:04:24,3864,Grid Emergency,56.17,69.72,372.05,778,1833,100.0,0.6736,-0.0736,-110.43,-1000.0,26.193,-100.0,100,1733,0.9454
2024-01-01 01:04:25,3865,Grid Emergency,82.98,65.52,215.86,821,1863,100.0,0.6853,-0.0853,-127.965,-1000.0,-3.507,-100.0,100,1763,0.9463
2024-01-01 01:04:26,3866,Grid Emergency,89.81,77.18,299.75,765,2705,100.0,0.7719,-0.1719,-257.865,-1000.0,-25.98,-100.0,100,2605,0.963
2024-01-01 01:04:27,3867,Grid Emergency,82.0,69.91,440.01,731,2245,100.0,0.7914,-0.1914,-287.145,-1000.0,-5.856,-100.0,100,2145,0.9555
2024-01-01 01:04:28,3868,Grid Emergency,62.64,54.6,297.05,723,2182,100.0,0.6127,-0.0127,-19.0725,-1000.0,53.6145,-100.0,100,2082,0.9542
2024-01-01 01:04:29,3869,Grid Emergency,57.8,73.29,272.63,780,2333,100.0,0.6388,-0.0388,-58.26,-1000.0,-7.8375,-100.0,100,2233,0.9571
2024-01-01 01:04:30,3870,Grid Emergency,68.04,60.29,379.46,807,2137,100.0,0.6996,-0.0996,-149.4675,-1000.0,-18.2415,-100.0,100,2037,0.9532
2024-01-01 01:04:31,3871,Grid Emergency,86.68,68.67,282.08,619,2073,100.0,0.7089,-0.1089,-163.4175,-1000.0,-2.79,-100.0,100,1973,0.9518
2024-01-01 01:04:32,3872,Grid Emergency,79.72,79.12,311.06,841,2046,100.0,0.7585,-0.1585,-237.75,-1000.0,-14.8665,-100.0,100,1946,0.9511
2024-01-01 01:04:33,3873,Grid Emergency,64.18,57.55,287.22,593,2602,100.0,0.6011,-0.0011,-1.5975,-1000.0,47.2305,-100.0,100,2502,0.9616
2024-01-01 01:04:34,3874,Grid Emergency,76.39,67.24,387.49,589,2065,100.0,0.7176,-0.1176,-176.34,-1000.0,-34.9485,-100.0,100,1965,0.9516
2024-01-01 01:04:35,3875,Grid Emergency,92.0,66.85,420.11,798,2426,100.0,0.8189,-0.2189,-328.32,-1000.0,-30.396,-100.0,100,2326,0.9588
2024-01-01 01:04:36,3876,Grid Emergency,85.35,68.01,288.03,708,1853,100.0,0.719,-0.119,-178.4475,-1000.0,29.9745,-100.0,100,1753,0.946
2024-01-01 01:04:37,3877,Grid Emergency,71.34,67.96,386.02,779,2690,100.0,0.7295,-0.1295,-194.175,-1000.0,-3.1455,-100.0,100,2590,0.9628
2024-01-01 01:04:38,3878,Grid Emergency,50.4,58.26,294.01,869,2072,100.0,0.5994,0.0006,0.8925,-999.9941,39.0135,-99.9994,100,1972,0.9517
2024-01-01 01:04:39,3879,Grid Emergency,57.32,66.04,256.11,580,2599,100.0,0.5808,0.0192,28.8375,-999.8018,5.589,-99.9802,100,2499,0.9615
2024-01-01 01:04:40,3880,Grid Emergency,68.48,69.39,305.82,694,1889,100.0,0.6702,-0.0702,-105.2475,-1000.0,-26.817,-100.0,100,1789,0.9471
2024-01-01 01:04:41,3881,Grid Emergency,68.89,70.7,373.84,814,1795,100.0,0.7269,-0.1269,-190.3275,-1000.0,-17.016,-100.0,100,1695,0.9443
2024-01-01 01:04:42,3882,Grid Emergency,81.89,71.8,281.89,738,2243,100.0,0.7178,-0.1178,-176.64,-1000.0,2.7375,-100.0,100,2143,0.9554
2024-01-01 01:04:43,3883,Grid Emergency,72.47,71.84,271.17,919,1617,100.0,0.7067,-0.1067,-160.02,-1000.0,3.324,-100.0,100,1517,0.9382
2024-01-01 01:04:44,3884,Grid Emergency,77.78,70.93,338.93,649,2392,100.0,0.7164,-0.1164,-174.555,-1000.0,-2.907,-100.0,100,2292,0.9582
2024-01-01 01:04:45,3885,Grid Emergency,70.92,58.51,260.73,732,1700,100.0,0.6347,-0.0347,-51.99,-1000.0,24.513,-100.0,100,1600,0.9412
2024-01-01 01:04:46,3886,Grid Emergency,90.01,76.39,392.21,892,2012,100.0,0.8359,-0.2359,-353.8725,-1000.0,-60.3765,-100.0,100,1912,0.9503
2024-01-01 01:04:47,3887,Grid Emergency,63.31,46.58,291.72,896,1893,100.0,0.6183,-0.0183,-27.4425,-1000.0,65.286,-100.0,100,1793,0.9472
2024-01-01 01:04:48,3888,Grid Emergency,69.9,63.56,326.87,848,1715,100.0,0.6942,-0.0942,-141.2775,-1000.0,-22.767,-100.0,100,1615,0.9417
2024-01-01 01:04:49,3889,Grid Emergency,58.52,79.89,342.99,694,2526,100.0,0.6801,-0.0801,-120.21,-1000.0,4.2135,-100.0,100,2426,0.9604
2024-01-01 01:04:50,3890,Grid Emergency,58.35,75.45,306.93,780,1503,100.0,0.6633,-0.0633,-94.9725,-1000.0,5.0475,-100.0,100,1403,0.9335
2024-01-01 01:04:51,3891,Grid Emergency,69.39,73.89,307.15,845,2405,100.0,0.7079,-0.1079,-161.8725,-1000.0,-13.38,-100.0,100,2305,0.9584
2024-01-01 01:04:52,3892,Grid Emergency,62.41,74.59,265.33,725,2264,100.0,0.6463,-0.0463,-69.4875,-1000.0,18.477,-100.0,100,2164,0.9558
2024-01-01 01:04:53,3893,Grid Emergency,63.65,74.3,287.26,661,2276,100.0,0.6513,-0.0513,-76.9575,-1000.0,-1.494,-100.0,100,2176,0.9561
2024-01-01 01:04:54,3894,Grid Emergency,63.64,60.91,356.85,730,1736,100.0,0.6629,-0.0629,-94.41,-1000.0,-3.4905,-100.0,100,1636,0.9424
2024-01-01 01:04:55,3895,Grid Emergency,80.56,64.75,246.86,469,2325,100.0,0.6376,-0.0376,-56.4225,-1000.0,7.5975,-100.0,100,2225,0.957
2024-01-01 01:04:56,3896,Grid Emergency,63.4,58.05,338.77,800,1903,100.0,0.6564,-0.0564,-84.615,-1000.0,-5.6385,-100.0,100,1803,0.9475
2024-01-01 01:04:57,3897,Grid Emergency,81.13,84.44,370.6,839,2178,100.0,0.8062,-0.2062,-309.3075,-1000.0,-44.9385,-100.0,100,2078,0.9541
2024-01-01 01:04:58,3898,Grid Emergency,67.56,67.55,329.83,594,1907,100.0,0.6593,-0.0593,-89.025,-1000.0,44.0565,-100.0,100,1807,0.9476
2024-01-01 01:04:59,3899,Grid Emergency,57.72,69.88,313.74,654,2305,100.0,0.6317,-0.0317,-47.535,-1000.0,8.298,-100.0,100,2205,0.9566
2024-01-01 01:05:00,3900,Grid Emergency,61.55,62.48,345.12,812,1901,100.0,0.666,-0.066,-98.9775,-1000.0,-10.2885,-100.0,100,1801,0.9474
2024-01-01 01:05:01,3901,Grid Emergency,74.32,61.77,301.12,734,2240,100.0,0.6752,-0.0752,-112.8075,-1000.0,-2.766,-100.0,100,2140,0.9554
2024-01-01 01:05:02,3902,Grid Emergency,75.18,70.19,261.47,758,2237,100.0,0.683,-0.083,-124.56,-1000.0,-2.3505,-100.0,100,2137,0.9553
2024-01-01 01:05:03,3903,Grid Emergency,78.89,62.24,351.2,588,1992,100.0,0.6955,-0.0955,-143.2725,-1000.0,-3.7425,-100.0,100,1892,0.9498
2024-01-01 01:05:04,3904,Grid Emergency,69.24,57.9,296.92,742,1643,100.0,0.6468,-0.0468,-70.275,-1000.0,14.5995,-100.0,100,1543,0.9391
2024-01-01 01:05:05,3905,Grid Emergency,68.05,54.01,401.87,741,2131,100.0,0.6853,-0.0853,-127.9275,-1000.0,-11.5305,-100.0,100,2031,0.9531
2024-01-01 01:05:06,3906,Grid Emergency,74.32,72.84,354.02,563,2427,100.0,0.7037,-0.1037,-155.52,-1000.0,-5.5185,-100.0,100,2327,0.9588
2024-01-01 01:05:07,3907,Grid Emergency,84.46,67.47,304.66,409,1789,100.0,0.678,-0.078,-116.9475,-1000.0,7.7145,-100.0,100,1689,0.9441
2024-01-01 01:05:08,3908,Grid Emergency,77.19,77.6,342.8,712,2581,100.0,0.7424,-0.1424,-213.5475,-1000.0,-19.32,-100.0,100,2481,0.9613
2024-01-01 01:05:09,3909,Grid Emergency,82.05,64.85,408.19,610,1732,100.0,0.7449,-0.1449,-217.3425,-1000.0,-0.759,-100.0,100,1632,0.9423
2024-01-01 01:05:10,3910,Grid Emergency,67.79,61.93,293.58,799,2091,100.0,0.6587,-0.0587,-88.095,-1000.0,25.8495,-100.0,100,1991,0.9522
2024-01-01 01:05:11,3911,Grid Emergency,71.92,68.47,205.95,568,2003,100.0,0.6111,-0.0111,-16.605,-1000.0,14.298,-100.0,100,1903,0.9501
2024-01-01 01:05:12,3912,Grid Emergency,63.57,66.15,373.19,712,1769,100.0,0.6813,-0.0813,-121.8975,-1000.0,-21.0585,-100.0,100,1669,0.9435
2024-01-01 01:05:13,3913,Grid Emergency,64.07,81.68,378.96,779,1709,100.0,0.7348,-0.1348,-202.1625,-1000.0,-16.053,-100.0,100,1609,0.9415
2024-01-01 01:05:14,3914,Grid Emergency,75.07,71.07,311.15,662,2009,100.0,0.6953,-0.0953,-142.9425,-1000.0,11.844,-100.0,100,1909,0.9502
2024-01-01 01:05:15,3915,Grid Emergency,65.6,58.84,371.47,808,2028,100.0,0.6836,-0.0836,-125.4525,-1000.0,3.498,-100.0,100,1928,0.9507
2024-01-01 01:05:16,3916,Grid Emergency,75.52,71.12,415.43,807,2308,100.0,0.7709,-0.1709,-256.3275,-1000.0,-26.175,-100.0,100,2208,0.9567
2024-01-01 01:05:17,3917,Grid Emergency,72.38,64.52,372.22,785,1892,100.0,0.7185,-0.1185,-177.735,-1000.0,15.7185,-100.0,100,1792,0.9471
2024-01-01 01:05:18,3918,Grid Emergency,76.54,74.7,215.69,627,2190,100.0,0.6565,-0.0565,-84.8025,-1000.0,18.5865,-100.0,100,2090,0.9543
2024-01-01 01:05:19,3919,Grid Emergency,52.76,53.87,297.83,769,2234,100.0,0.5836,0.0164,24.6,-999.836,21.8805,-99.9836,100,2134,0.9552
2024-01-01 01:05:20,3920,Grid Emergency,87.82,68.66,293.23,589,2003,100.0,0.714,-0.114,-170.9775,-1000.0,-39.1155,-100.0,100,1903,0.9501
2024-01-01 01:05:21,3921,Grid Emergency,79.08,74.02,321.91,774,2419,100.0,0.7389,-0.1389,-208.3275,-1000.0,-7.47,-100.0,100,2319,0.9587
2024-01-01 01:05:22,3922,Grid Emergency,72.75,78.94,277.3,712,1979,100.0,0.6974,-0.0974,-146.1375,-1000.0,12.438,-100.0,100,1879,0.9495
2024-01-01 01:05:23,3923,Grid Emergency,79.93,59.88,295.52,534,2248,100.0,0.6573,-0.0573,-85.9725,-1000.0,12.033,-100.0,100,2148,0.9555
2024-01-01 01:05:24,3924,Grid Emergency,84.47,75.29,346.57,803,2274,100.0,0.7776,-0.1776,-266.4075,-1000.0,-36.087,-100.0,100,2174,0.956
2024-01-01 01:05:25,3925,Grid Emergency,78.14,73.43,280.49,699,2117,100.0,0.7022,-0.1022,-153.24,-1000.0,22.6335,-100.0,100,2017,0.9528
2024-01-01 01:05:26,3926,Grid Emergency,68.64,55.47,254.42,742,2326,100.0,0.6174,-0.0174,-26.1375,-1000.0,25.4205,-100.0,100,2226,0.957
2024-01-01 01:05:27,3927,Grid Emergency,72.09,90.12,268.61,764,2422,100.0,0.7265,-0.1265,-189.78,-1000.0,-32.7285,-100.0,100,2322,0.9587
2024-01-01 01:05:28,3928,Grid Emergency,82.66,73.24,358.16,725,2515,100.0,0.7602,-0.1602,-240.36,-1000.0,-10.116,-100.0,100,2415,0.9602
2024-01-01 01:05:29,3929,Grid Emergency,84.83,61.18,324.47,565,2480,100.0,0.6968,-0.0968,-145.26,-1000.0,19.02,-100.0,100,2380,0.9597
2024-01-01 01:05:30,3930,Grid Emergency,74.24,78.79,305.08,534,2759,100.0,0.6895,-0.0895,-134.1825,-1000.0,2.2155,-100.0,100,2659,0.9638
2024-01-01 01:05:31,3931,Grid Emergency,73.31,60.0,361.56,923,2049,100.0,0.7258,-0.1258,-188.7225,-1000.0,-10.908,-100.0,100,1949,0.9512
2024-01-01 01:05:32,3932,Grid Emergency,71.01,69.9,260.01,650,2545,100.0,0.6508,-0.0508,-76.185,-1000.0,22.5075,-100.0,100,2445,0.9607
2024-01-01 01:05:33,3933,Grid Emergency,70.68,61.3,289.66,827,1606,100.0,0.6695,-0.0695,-104.265,-1000.0,-5.616,-100.0,100,1506,0.9377
2024-01-01 01:05:34,3934,Grid Emergency,74.55,87.7,401.4,777,2429,100.0,0.7974,-0.1974,-296.1375,-1000.0,-38.3745,-100.0,100,2329,0.9588
2024-01-01 01:05:35,3935,Grid Emergency,85.07,66.99,351.62,898,1784,100.0,0.7757,-0.1757,-263.595,-1000.0,6.5085,-100.0,100,1684,0.9439
2024-01-01 01:05:36,3936,Grid Emergency,77.77,70.89,314.64,721,2157,100.0,0.7149,-0.1149,-172.335,-1000.0,18.252,-100.0,100,2057,0.9536
2024-01-01 01:05:37,3937,Grid Emergency,75.16,76.95,331.44,702,1890,100.0,0.7265,-0.1265,-189.6825,-1000.0,-3.4695,-100.0,100,1790,0.9471
2024-01-01 01:05:38,3938,Grid Emergency,67.28,70.09,278.23,814,2207,100.0,0.6719,-0.0719,-107.88,-1000.0,16.3605,-100.0,100,2107,0.9547
2024-01-01 01:05:39,3939,Grid Emergency,83.44,62.89,272.6,833,2132,100.0,0.7105,-0.1105,-165.7725,-1000.0,-11.5785,-100.0,100,2032,0.9531
2024-01-01 01:05:40,3940,Grid Emergency,69.97,73.59,339.77,594,2446,100.0,0.6879,-0.0879,-131.7825,-1000.0,6.798,-100.0,100,2346,0.9591
2024-01-01 01:05:41,3941,Grid Emergency,67.9,81.6,249.99,751,2053,100.0,0.6793,-0.0793,-118.9425,-1000.0,2.568,-100.0,100,1953,0.9513
2024-01-01 01:05:42,3942,Grid Emergency,52.25,73.27,223.42,690,2376,100.0,0.5813,0.0187,28.11,-999.8126,29.4105,-99.9813,100,2276,0.9579
2024-01-01 01:05:43,3943,Grid Emergency,66.7,60.77,346.02,695,1998,100.0,0.6626,-0.0626,-93.9525,-1000.0,-24.4125,-100.0,100,1898,0.9499
2024-01-01 01:05:44,3944,Grid Emergency,84.75,58.66,289.32,806,1792,100.0,0.7088,-0.1088,-163.2525,-1000.0,-13.86,-100.0,100,1692,0.9442
2024-01-01 01:05:45,3945,Grid Emergency,89.75,66.27,349.35,807,2061,100.0,0.7755,-0.1755,-263.2875,-1000.0,-20.007,-100.0,100,1961,0.9515
2024-01-01 01:05:46,3946,Grid Emergency,67.21,67.66,342.07,621,1799,100.0,0.6686,-0.0686,-102.855,-1000.0,32.0865,-100.0,100,1699,0.9444
2024-01-01 01:05:47,3947,Grid Emergency,86.84,62.12,325.93,699,2060,100.0,0.7271,-0.1271,-190.5825,-1000.0,-17.5455,-100.0,100,1960,0.9515
2024-01-01 01:05:48,3948,Grid Emergency,86.3,67.32,293.94,693,1974,100.0,0.7213,-0.1213,-181.905,-1000.0,1.7355,-100.0,100,1874,0.9493
2024-01-01 01:05:49,3949,Grid Emergency,65.3,64.0,384.84,791,2013,100.0,0.6996,-0.0996,-149.43,-1000.0,6.495,-100.0,100,1913,0.9503
2024-01-01 01:05:50,3950,Grid Emergency,81.82,55.3,371.91,849,2659,100.0,0.7379,-0.1379,-206.8875,-1000.0,-11.4915,-100.0,100,2559,0.9624
2024-01-01 01:05:51,3951,Grid Emergency,82.12,71.5,368.1,657,2001,100.0,0.7488,-0.1488,-223.155,-1000.0,-3.2535,-100.0,100,1901,0.95
2024-01-01 01:05:52,3952,Grid Emergency,71.36,78.95,271.49,623,2159,100.0,0.6763,-0.0763,-114.495,-1000.0,21.732,-100.0,100,2059,0.9537
2024-01-01 01:05:53,3953,Grid Emergency,79.18,62.38,340.17,856,2400,100.0,0.7316,-0.1316,-197.3475,-1000.0,-16.5705,-100.0,100,2300,0.9583
2024-01-01 01:05:54,3954,Grid Emergency,75.53,67.28,388.1,721,2335,100.0,0.7348,-0.1348,-202.1325,-1000.0,-0.957,-100.0,100,2235,0.9572
2024-01-01 01:05:55,3955,Grid Emergency,91.58,74.68,265.13,596,2025,100.0,0.7292,-0.1292,-193.7925,-1000.0,1.668,-100.0,100,1925,0.9506
2024-01-01 01:05:56,3956,Grid Emergency,79.09,71.56,409.32,763,2018,100.0,0.7748,-0.1748,-262.2375,-1000.0,-13.689,-100.0,100,1918,0.9504
2024-01-01 01:05:57,3957,Grid Emergency,60.67,77.44,309.73,569,2105,100.0,0.6462,-0.0462,-69.24,-1000.0,38.5995,-100.0,100,2005,0.9525
2024-01-01 01:05:58,3958,Grid Emergency,62.04,64.59,310.28,629,1978,100.0,0.6281,-0.0281,-42.1575,-1000.0,5.4165,-100.0,100,1878,0.9494
2024-01-01 01:05:59,3959,Grid Emergency,64.56,62.26,264.64,671,1876,100.0,0.6146,-0.0146,-21.87,-1000.0,4.0575,-100.0,100,1776,0.9467
2024-01-01 01:06:00,3960,Grid Emergency,77.87,69.61,363.76,908,2269,100.0,0.7646,-0.1646,-246.975,-1000.0,-45.021,-100.0,100,2169,0.9559
2024-01-01 01:06:01,3961,Grid Emergency,76.5,73.92,331.0,725,2092,100.0,0.7268,-0.1268,-190.2,-1000.0,11.355,-100.0,100,1992,0.9522
2024-01-01 01:06:02,3962,Grid Emergency,61.78,74.71,308.59,864,2328,100.0,0.6869,-0.0869,-130.35,-1000.0,11.97,-100.0,100,2228,0.957
2024-01-01 01:06:03,3963,Grid Emergency,65.74,77.97,194.77,913,1765,100.0,0.6593,-0.0594,-89.025,-1000.0,8.265,-100.0,100,1665,0.9433
2024-01-01 01:06:04,3964,Grid Emergency,76.95,71.42,360.57,687,1563,100.0,0.7312,-0.1312,-196.815,-1000.0,-21.558,-100.0,100,1463,0.936
2024-01-01 01:06:05,3965,Grid Emergency,68.73,66.25,217.79,724,1831,100.0,0.6237,-0.0237,-35.5125,-1000.0,32.2605,-100.0,100,1731,0.9454
2024-01-01 01:06:06,3966,Grid Emergency,78.49,66.03,398.25,694,2207,100.0,0.743,-0.143,-214.5225,-1000.0,-35.802,-100.0,100,2107,0.9547
2024-01-01 01:06:07,3967,Grid Emergency,69.87,55.01,300.79,795,2250,100.0,0.6517,-0.0517,-77.5725,-1000.0,27.39,-100.0,100,2150,0.9556
